form_date,gross_ret,n_held,med_mktcap,turnover,cost,net_ret,bench_ret,value_gross,value_net,value_bench,peak,drawdown,excess
2020-08-31,-0.11594452000000001,25,1136.8532,0.28,0.0011200000000000001,-0.11706452,-0.03174975155121974,5444.924317474783,4446.887155986305,8576.529469355608,6765.565673089791,-0.3427176128562448,-0.08531476844878026
2020-09-30,-5.593599999999982e-4,25,980.6079999999998,0.4,0.0016,-0.002159359999999998,0.016635743775933617,5441.87864460856,4437.284725737154,8719.206416094552,6765.565673089791,-0.3441369221517475,-0.018795103775933616
2020-10-31,0.37713576,25,934.736,0.43999999999999995,0.0017599999999999998,0.37537576,0.17221441544674407,7494.205683070779,6102.93385199713,10220.779452201774,6765.565673089791,-0.09794182084852066,0.20316134455325593
2020-11-30,0.10021012,25,981.02235,0.43999999999999995,0.0017599999999999998,0.09845012,0.07939134261450785,8245.200933875985,6703.76842207831,11032.220855478847,6765.565673089791,-0.009134084864075853,0.01905877738549215
2020-12-31,0.15568428,25,951.275,0.28,0.0011200000000000001,0.15456428,0.04184521514543632,9528.849104721796,7739.93156152358,11493.866510708329,7739.93156152358,0,0.11271906485456368
2021-01-31,0.15396976,25,1268.3817300000003,0.43999999999999995,0.0017599999999999998,0.15220976,0.0670555534659892,10996.003714452025,8918.02468691951,12264.594091048073,8918.02468691951,0,0.0851542065340108
2021-02-28,0.06273896,25,1560.70068,0.48,0.0019199999999999998,0.06081896,0.020166792426054257,11685.881551652881,9460.409673632279,12511.93161427205,9460.409673632279,0,0.04065216757394574
2021-03-31,-0.0021944800000000013,25,1495.71268,0.72,0.0028799999999999997,-0.005074480000000001,0.02705423754479444,11660.23711830541,9412.403013951625,12850.43238430879,9460.409673632279,-0.005074479999999992,-0.03212871754479444
2021-04-30,0.03452388000000001,25,1256.6796800000002,0.43999999999999995,0.0017599999999999998,0.03276388000000001,0.004019194301728173,12062.793745349332,9720.789856812376,12902.080768922548,9720.789856812376,0,0.028744685698271835
2021-05-31,0.009260879999999999,25,1736.8542599999998,0.28,0.0011200000000000001,0.00814088,0.019360554007643707,12174.505830689763,9799.925640541904,13151.872200460255,9799.925640541904,0,-0.011219674007643708
2021-06-30,-0.12613468,25,1356.06,0.4,0.0016,-0.12773468,-0.029992268050541494,10638.878433577574,8548.135274823488,12757.417724057586,9799.925640541904,-0.1277346800000001,-0.0977424119494585
2021-07-31,0.013204,25,1442.27,0.36,0.0014399999999999999,0.011764,0.02230426507763989,10779.354184414533,8648.695538196513,13041.96255068115,9799.925640541904,-0.1174733507755199,-0.010540265077639891
2021-08-31,-0.016267479999999997,25,1551.9671500000002,0.4,0.0016,-0.017867479999999998,-0.03386979618293013,10604.001255806654,8494.165143641696,12600.23393726417,9799.925640541904,-0.13324187803000553,0.016002316182930132
2021-09-30,0.034040360000000006,25,2688.80907,0.48,0.0019199999999999998,0.03212036000000001,0.0393152322064057,10964.965275994768,8767.000785954919,13095.615060362745,9799.925640541904,-0.10540129511940544,-0.007194872206405689
2021-10-31,-0.04613552,25,2520.217,0.28,0.0011200000000000001,-0.04725552,-0.04766866296625222,10459.090901204803,8352.71160497421,12471.364599714536,9799.925640541904,-0.1476760221098644,4.131429662522154e-4
2021-11-30,0.009517959999999999,25,2296.49805,0.36,0.0014399999999999999,0.008077959999999999,0.02118295469244789,10558.640110038836,8420.18447521073,12735.544950983287,9799.925640541904,-0.14079098310942684,-0.013104994692447892
2021-12-31,-0.05681823999999999,25,1096.2,0.31999999999999995,0.0012799999999999997,-0.05809823999999999,-0.09328034673368542,9958.716762193022,7930.986576725662,11547.568902113127,9799.925640541904,-0.19070951478289944,0.03518210673368543
2022-01-31,0.028314999999999993,25,1373.42812,0.6799999999999999,0.0027199999999999998,0.025594999999999993,0.0052400524639471795,10240.697827314518,8133.980178156957,11608.078768991245,9799.925640541904,-0.16999572481376768,0.02035494753605281
2022-02-28,0.03277576,25,1384.6253100000001,0.4,0.0016,0.03117576,0.0054595808589694116,10576.344481535101,8387.563192035936,11671.454013647839,9799.925640541904,-0.1441197107315877,0.02571617914103059
2022-03-31,-0.08600004,25,1343.1387,0.76,0.0030399999999999997,-0.08904004,-0.09577305083843439,9666.778433069301,7640.7342299145275,10553.643255040297,9799.925640541904,-0.22032732592325877,0.006733010838434389
2022-04-30,0.07581167999999999,25,1281.69495,0.36,0.0014399999999999999,0.07437168,-0.005560531428578716,10399.633146268052,8208.988471026778,10494.959390034637,9799.925640541904,-0.16234175930207895,0.07993221142857872
2022-05-31,-0.09984559999999999,25,1377.38068,0.24,9.599999999999999e-4,-0.1008056,-0.0902661477758584,9361.275534999031,7381.476462811841,9547.619834832138,9799.925640541904,-0.24678240085057734,-0.010539452224141599
2022-06-30,0.09655764,25,1887.5707000000002,0.28,0.0011200000000000001,0.09543764,0.10411664022398506,10265.178208048275,8085.947156138152,10541.685934170739,9799.925640541904,-0.17489709078129023,-0.008679000223985059
2022-07-31,0.004760240000000001,25,1128.5008,0.36,0.0014399999999999999,0.0033202400000000008,-0.02001927484047401,10314.042919961355,8112.794441323849,10330.649026172616,9799.925640541904,-0.1721575510979858,0.023339514840474012
2022-08-31,-0.09759144,25,1017.81884,0.28,0.0011200000000000001,-0.09871144,-0.09418872960104642,9307.480619180522,7311.9688195967765,9357.61831844313,9799.925640541904,-0.2538750713222301,-0.004522710398953578
2022-09-30,0.11856412000000001,25,833.47866,0.19999999999999996,7.999999999999998e-4,0.11776412000000001,0.0976788684931507,10411.013868210717,8173.056393104029,10271.659887579433,9799.925640541904,-0.16600832568642987,0.02008525150684931
2022-10-31,0.021424919999999997,25,899.9524800000002,0.24,9.599999999999999e-4,0.020464919999999998,0.030636125084042294,10634.069007456023,8340.317338344392,10586.343744716058,9799.925640541904,-0.14894075279093655,-0.010171205084042297
2022-11-30,-0.05159896,25,789.99588,0.16000000000000003,6.400000000000002e-4,-0.05223896,-0.0559886963375058,10085.362106103059,7904.627834519313,9993.628159468697,9799.925640541904,-0.19339920276352085,0.0037497363375057977
2022-12-31,0.10354856,25,807.50983,0.19999999999999996,7.999999999999998e-4,0.10274856,0.10050731541382234,11129.686829268598,8716.816961852091,10998.060897020874,9799.925640541904,-0.11052213235262054,0.0022412445861776653
2023-01-31,-0.010837720000000002,25,1217.8141500000002,0.52,0.0020800000000000003,-0.012917720000000002,-0.02131427784528412,11009.066399725296,8604.215561047635,10763.645171302416,9799.925640541904,-0.12201215839308654,0.008396557845284118
2023-02-28,-0.11957604,25,1795.3078,0.48,0.0019199999999999998,-0.12149604,-0.033115826515524895,9692.645835549087,7558.837443073968,10407.1981651349,9799.925640541904,-0.22868420431647385,-0.08838021348447511
2023-03-31,-0.03919495099195999,25,1177.0841200000002,0.56,0.0022400000000000002,-0.04143495099195999,-0.017504361206796104,9312.743057042315,7245.637384064005,10225.026809301671,9799.925640541904,-0.2606436365099455,-0.023930589785163887
2023-04-30,-0.10487748,25,1050.5,0.52,0.0020800000000000003,-0.10695748,-0.01205330979447776,8336.046033332223,6470.662268470727,10101.78139351232,9799.925640541904,-0.3397233299708057,-0.09490417020552223
2023-05-31,0.10255928,25,775.5738,0.4,0.0016,0.10095928,0.08006260739614995,9190.98491255763,7123.9356722186985,10910.55635122283,9799.925640541904,-0.27306227276386064,0.020896672603850044
2023-06-30,0.21790776,25,2525.04951,0.36,0.0014399999999999999,0.21646776,0.05470069858317218,11193.771847046859,8666.038069567974,11507.371405565782,9799.925640541904,-0.1157036912895626,0.16176706141682784
2023-07-31,-0.048729640000000005,25,1117.5717000000002,0.64,0.00256,-0.051289640000000004,-0.04469017911701786,10648.30337469813,8221.56009675354,10993.104916284998,9799.925640541904,-0.16105893061664966,-0.006599460882982147
2023-08-31,-0.10078572,25,955.34355,0.36,0.0014399999999999999,-0.10222571999999999,-0.059009805005213765,9575.10645230075,7381.105196339639,10344.403938773161,9799.925640541904,-0.24682028547193258,-0.04321591499478623
2023-09-30,-0.07739168,25,1255.36608,0.28,0.0011200000000000001,-0.07851168,-0.06169304602151479,8834.072877778355,6801.602227118284,9706.22615051329,9799.925640541904,-0.3059536902014516,-0.01681863397848521
2023-10-31,0.12674596103872,25,1414.93125,0.36,0.0014399999999999999,0.12530596103872,0.09719933913508845,9953.755934558463,7653.883530790438,10649.664917838894,9799.925640541904,-0.21898555034676737,0.028106621903631543
2023-11-30,0.17726728,25,1319.07405,0.36,0.0014399999999999999,0.17582728,0.11033953196099676,11718.2311748615,8999.645053446118,11824.743960414686,9799.925640541904,-0.08166190402354245,0.06548774803900324
2023-12-31,-0.09368531999999999,25,1355.89686,0.36,0.0014399999999999999,-0.09512531999999999,-0.029202599023331523,10620.404937410625,8143.5509378506395,11479.430703985134,9799.925640541904,-0.16901910927149366,-0.06592272097666846
2024-01-31,0.022274759999999998,25,1860.04434,0.48,0.0019199999999999998,0.02035476,0.05020191725256896,10856.971908494263,8309.310962738364,12055.720134293195,9799.925640541904,-0.1521046926761287,-0.029847157252568958
2024-02-29,0.008763680000000003,25,1837.6287,0.52,0.0020800000000000003,0.006683680000000003,0.03490525008662696,10952.118936069295,8364.8477382338,12476.528060555083,9799.925640541904,-0.14643763176847413,-0.028221570086626957
2024-03-31,-0.07728912,25,2069.71573,0.56,0.0022400000000000002,-0.07952912000000001,-0.06422715443592553,10105.639301365163,7699.598758678076,11675.196165985653,9799.925640541904,-0.21432069577904334,-0.015301965564074482
2024-04-30,0.07810852,25,1970.2207500000002,0.4,0.0016,0.07650852,0.036948032967032966,10894.97583084863,8288.683664298373,12106.571698823065,9799.925640541904,-0.15420953501846824,0.03956048703296703
2024-05-31,-0.01570044,25,2108.34,0.36,0.0014399999999999999,-0.01714044,-0.012718983471074377,10723.919916514942,8146.611979271485,11952.588413494359,9799.925640541904,-0.1687067557360563,-0.004421456528925623
2024-06-30,0.14459683999999998,25,1536.05256,0.48,0.0019199999999999998,0.14267683999999997,0.07617633933955141,12274.564848856064,9308.944833180087,12863.092844466695,9799.925640541904,-0.05010046253112865,0.06650050066044856
2024-07-31,-0.049292560000000006,25,1643.63472,0.28,0.0011200000000000001,-0.05041256000000001,-0.003033962962962964,11669.520124569937,8839.657093240705,12824.066697187429,9799.925640541904,-0.0979873299577505,-0.04737859703703705
2024-08-31,0.020143360000000006,25,1408.68156,0.28,0.0011200000000000001,0.019023360000000007,0.013139802749728572,11904.583469466394,9007.817072401976,12992.572404037834,9799.925640541904,-0.08082801821097552,0.005883557250271435
2024-09-30,0.0047243599999999995,25,1574.1044,0.24,9.599999999999999e-4,0.0037643599999999996,-0.005492745856353587,11960.825007426203,9041.725738676643,12921.207505802182,9799.925640541904,-0.07736792396960823,0.009257105856353587
2024-10-31,0.13672552,25,1609.992,0.31999999999999995,0.0012799999999999997,0.13544551999999999,0.09650022052883424,13596.175026195553,10266.386983049086,14168.106879610923,10266.386983049086,0,0.03894529947116575
2024-11-30,-0.05923424,25,1796.8414000000002,0.36,0.0014399999999999999,-0.06067424,-0.07190880387811634,12790.81593161188,9643.48175530669,13149.295260680788,10266.386983049086,-0.06067423999999999,0.01123456387811634
