factor,t_stat,n_obs,w,form_date
rev_growth,1.852674019793267,300,0.07044503232169179,2020-04-30
roa,1.3347940577769233,300,0.05075345664608063,2020-04-30
roe,1.2929841422177022,300,0.049163699990851455,2020-04-30
sp,1.1908598167918987,311,0.04528058222237621,2020-04-30
accruals,1.939589168177515,301,0.07468003309730067,2020-05-31
asset_growth,3.4121704754026063,301,0.13137885497480623,2020-05-31
bp,0.49816456058486797,312,0.0191808381294153,2020-05-31
cash_ratio,0.6084527089835445,312,0.02342726449010292,2020-05-31
current_ratio,0.5350197118993858,312,0.02059987261627026,2020-05-31
ebitda_ev,1.4513045999447756,312,0.05587960447313711,2020-05-31
ep,1.418178940869393,312,0.05460416668625571,2020-05-31
fcf_growth,2.8434237656985077,299,0.10948039121683807,2020-05-31
fcfp,3.545001987737213,312,0.13649326884154991,2020-05-31
gross_margin,2.6160692600370496,312,0.1007265570099932,2020-05-31
int_coverage,1.5039380131803912,312,0.05790614963380793,2020-05-31
rev_growth,1.8763371829438291,301,0.07224464088733071,2020-05-31
roa,1.298844958813501,301,0.050009448446031404,2020-05-31
roe,1.3065738096043618,301,0.05030703251297478,2020-05-31
sp,1.118922133234879,312,0.04308187698418584,2020-05-31
accruals,1.8905243360456436,302,0.07381365219609902,2020-06-30
asset_growth,3.417935183141594,302,0.13344989748448943,2020-06-30
bp,0.49821441776981107,313,0.019452289003200084,2020-06-30
cash_ratio,0.5798973303316243,313,0.022641517506237177,2020-06-30
current_ratio,0.4898314167819571,313,0.019124983023859295,2020-06-30
ebitda_ev,1.4626677496741824,313,0.057108415107063874,2020-06-30
ep,1.4232875186283231,313,0.05557085294909602,2020-06-30
fcf_growth,2.744182413843433,300,0.10714388722536931,2020-06-30
fcfp,3.506181963567694,313,0.13689540571392722,2020-06-30
gross_margin,2.56040192211453,313,0.09996835976017948,2020-06-30
int_coverage,1.4994285770504576,313,0.05854370524041855,2020-06-30
rev_growth,1.824074535074221,302,0.07121918546330676,2020-06-30
roa,1.2941399889857592,302,0.050528415434135915,2020-06-30
roe,1.2967834672977552,302,0.05063162742934235,2020-06-30
sp,1.1245721379654425,313,0.043907806463275564,2020-06-30
accruals,1.8859084802215835,303,0.0728005368134138,2020-07-31
asset_growth,3.446584569139647,303,0.13304633254351447,2020-07-31
bp,0.4959885805084116,314,0.0191463346673604,2020-07-31
cash_ratio,0.5914000839436142,314,0.02282944481883578,2020-07-31
current_ratio,0.4931809358653252,314,0.019037952930207398,2020-07-31
ebitda_ev,1.4702381263710573,314,0.05675467604386867,2020-07-31
ep,1.4469484262183385,314,0.05585563842294331,2020-07-31
fcf_growth,2.7739376023362348,301,0.10708056549661654,2020-07-31
fcfp,3.5543322041925345,314,0.13720564661123869,2020-07-31
gross_margin,2.5783561788800675,314,0.09953065903632657,2020-07-31
int_coverage,1.5303186174946557,314,0.05907392538798191,2020-07-31
rev_growth,1.8522082003405804,303,0.07149962614259955,2020-07-31
roa,1.3252020051365396,303,0.05115593803831728,2020-07-31
roe,1.3350311964754118,303,0.05153536811852327,2020-07-31
sp,1.125510040020624,314,0.04344735492825243,2020-07-31
accruals,1.867833085954635,304,0.07258899560331428,2020-08-31
asset_growth,3.4321052361210644,304,0.13338080033397304,2020-08-31
bp,0.43023211278895457,315,0.01671997202452411,2020-08-31
cash_ratio,0.6054229886912136,315,0.023528358606942065,2020-08-31
current_ratio,0.5095210416011944,315,0.01980135212653766,2020-08-31
ebitda_ev,1.4015697294604392,315,0.054468752960088206,2020-08-31
ep,1.428872407704418,315,0.055529808150679795,2020-08-31
fcf_growth,2.770996424558338,302,0.10768834152879445,2020-08-31
fcfp,3.5212761733021263,315,0.13684622174429745,2020-08-31
gross_margin,2.5893456258244942,315,0.10062890504606915,2020-08-31
int_coverage,1.5401137836809238,315,0.05985294591517559,2020-08-31
rev_growth,1.881602585952513,304,0.07312411524667094,2020-08-31
roa,1.3333240165251783,304,0.0518165417997581,2020-08-31
roe,1.3507323336878034,304,0.052493075622550435,2020-08-31
sp,1.0686812007683617,315,0.041531813290624685,2020-08-31
accruals,1.759948132832034,305,0.06608249283414443,2020-09-30
asset_growth,3.5191301069983996,305,0.1321362179599744,2020-09-30
bp,0.5298888208094839,316,0.019896253503612682,2020-09-30
cash_ratio,0.6833117062492476,316,0.025656972548981593,2020-09-30
current_ratio,0.5745547057868478,316,0.021573367146273118,2020-09-30
ebitda_ev,1.5051648888358882,316,0.05651589732968347,2020-09-30
ep,1.5095977664692573,316,0.05668234291917387,2020-09-30
fcf_growth,2.7465595667424187,303,0.10312775672300376,2020-09-30
fcfp,3.592028012607036,316,0.13487338687713737,2020-09-30
gross_margin,2.6064946890063547,316,0.09786860384989342,2020-09-30
int_coverage,1.618376399596041,316,0.06076676058467717,2020-09-30
rev_growth,1.9637259793146296,305,0.07373393882208631,2020-09-30
roa,1.4310788040287261,305,0.05373411468674785,2020-09-30
roe,1.4006609780844739,305,0.052591986843606955,2020-09-30
sp,1.192072393531589,316,0.04475990737100362,2020-09-30
accruals,1.7133495996147425,306,0.06530046965293777,2020-10-31
asset_growth,3.4652519990645,306,0.13207029263354916,2020-10-31
bp,0.5029230264963604,317,0.019167780957764682,2020-10-31
cash_ratio,0.6355613520382083,317,0.024222992663425615,2020-10-31
current_ratio,0.5149507972191172,317,0.019626192409374136,2020-10-31
ebitda_ev,1.4582707050550874,317,0.05557871081455298,2020-10-31
ep,1.4666259886144322,317,0.05589715367095039,2020-10-31
fcf_growth,2.770074277279699,304,0.10557515601051888,2020-10-31
fcfp,3.588234015332537,317,0.13675747581144457,2020-10-31
gross_margin,2.5860814093336755,317,0.09856268132796263,2020-10-31
int_coverage,1.5989648484738586,317,0.06094095191510209,2020-10-31
rev_growth,1.9808143231291586,306,0.07549428652779609,2020-10-31
roa,1.4096508991005978,306,0.0537256761717826,2020-10-31
roe,1.392512522838366,306,0.053072485474878625,2020-10-31
sp,1.1546710953777402,317,0.044007693957959795,2020-10-31
accruals,1.7504848154079795,307,0.06883288938089364,2020-11-30
asset_growth,3.371360173374397,307,0.13256925157785202,2020-11-30
bp,0.45689285857342554,318,0.01796602593537786,2020-11-30
cash_ratio,0.5517196134652314,318,0.021694821222468373,2020-11-30
current_ratio,0.4274078605624962,318,0.016806611361416444,2020-11-30
ebitda_ev,1.3899856483021316,318,0.054657274103980906,2020-11-30
ep,1.4220889200220068,318,0.05591964492354379,2020-11-30
fcf_growth,2.7466258544840714,305,0.10800333253295968,2020-11-30
fcfp,3.562215675130896,318,0.14007410710387852,2020-11-30
gross_margin,2.516275867512469,318,0.09894546751605511,2020-11-30
int_coverage,1.5398523748524795,318,0.0605503613902665,2020-11-30
rev_growth,1.9215908046675172,307,0.07556115090446769,2020-11-30
roa,1.3319170670195088,307,0.052373890554035275,2020-11-30
roe,1.3358445940643613,307,0.052528329502742055,2020-11-30
sp,1.1066740304418583,318,0.04351684199006215,2020-11-30
accruals,1.7926900997986994,308,0.0712035289651686,2020-12-31
asset_growth,3.319698989649097,308,0.1318545147271482,2020-12-31
bp,0.48927211532440024,319,0.019433309326169747,2020-12-31
cash_ratio,0.5205620106676444,319,0.020676106934992354,2020-12-31
current_ratio,0.3883672015764563,319,0.015425485581515644,2020-12-31
ebitda_ev,1.3918128409477657,319,0.055281158715410963,2020-12-31
ep,1.4058527665304943,319,0.05583880794212945,2020-12-31
fcf_growth,2.714031162815983,306,0.10779810550392277,2020-12-31
fcfp,3.510217328606773,319,0.13942167765614077,2020-12-31
gross_margin,2.5048832927580413,319,0.09949099964923758,2020-12-31
int_coverage,1.5197446848194283,319,0.0603624601359444,2020-12-31
rev_growth,1.9275662168799415,308,0.07656064869845773,2020-12-31
roa,1.3011509077712917,308,0.051680174035630494,2020-12-31
roe,1.305983820600118,308,0.05187213161303448,2020-12-31
sp,1.0851504250122068,319,0.04310089051509679,2020-12-31
accruals,1.8254168636435701,309,0.0737887193278432,2021-01-31
asset_growth,3.294132315121463,309,0.13315851829269484,2021-01-31
bp,0.3841356630157793,320,0.015527893483743394,2021-01-31
cash_ratio,0.5321235276804224,320,0.021509998298897767,2021-01-31
current_ratio,0.42118167029259573,320,0.01702540207348545,2021-01-31
ebitda_ev,1.3117343598379052,320,0.053024161460615636,2021-01-31
ep,1.3497679125394884,320,0.054561589541419125,2021-01-31
fcf_growth,2.7343885897135953,307,0.11053203035327629,2021-01-31
fcfp,3.4749765455709944,320,0.14046877406411618,2021-01-31
gross_margin,2.482391368248194,320,0.10034556137928437,2021-01-31
int_coverage,1.4751189266108118,320,0.05962864626637302,2021-01-31
rev_growth,1.8689668875268093,309,0.07554913940122139,2021-01-31
roa,1.2627803821873491,309,0.05104529767953483,2021-01-31
roe,1.3020398062902536,309,0.05263227908843871,2021-01-31
sp,1.0192724138461156,320,0.04120198928905583,2021-01-31
accruals,1.876595493010055,310,0.07751426438334924,2021-02-28
asset_growth,3.2334872051856065,310,0.1335617521391922,2021-02-28
bp,0.33732754662025133,321,0.013933581706821581,2021-02-28
cash_ratio,0.4701285332168874,321,0.01941903172722516,2021-02-28
current_ratio,0.3682002005930661,321,0.015208801151383892,2021-02-28
ebitda_ev,1.2477954156660556,321,0.05154117874978374,2021-02-28
ep,1.3021509820575388,321,0.053786378506294905,2021-02-28
fcf_growth,2.729084150615139,308,0.11272698413864117,2021-02-28
fcfp,3.4286169405222555,321,0.14162174053321575,2021-02-28
gross_margin,2.4788181612986415,321,0.10238954906843156,2021-02-28
int_coverage,1.4495663920278143,321,0.05987548886874558,2021-02-28
rev_growth,1.8392553844589148,310,0.07597190160079058,2021-02-28
roa,1.2303396617385867,310,0.05082015499693747,2021-02-28
roe,1.26204325111702,310,0.052129696887096885,2021-02-28
sp,0.9562701252490993,321,0.03949949554209017,2021-02-28
accruals,1.8979716789062568,311,0.07952495594894704,2021-03-31
asset_growth,3.2354258195808274,311,0.13556424399679326,2021-03-31
bp,0.22289207638574188,322,0.009339171260005373,2021-03-31
cash_ratio,0.4387175824967892,322,0.018382253439203668,2021-03-31
current_ratio,0.3055682592180386,322,0.012803300820439255,2021-03-31
ebitda_ev,1.1258112795996182,322,0.04717145856917148,2021-03-31
ep,1.1948035593202178,322,0.05006223300304495,2021-03-31
fcf_growth,2.7315444756775134,309,0.1144516309252963,2021-03-31
fcfp,3.4148499914543233,322,0.14308211137226362,2021-03-31
gross_margin,2.498567799592447,322,0.10468991524286113,2021-03-31
int_coverage,1.4957660777651276,322,0.06267255342437393,2021-03-31
rev_growth,1.8964255991591437,311,0.07946017525429853,2021-03-31
roa,1.2662383522078249,311,0.05305534866475114,2021-03-31
roe,1.3005855261930142,311,0.054494494216025674,2021-03-31
sp,0.8411975966939218,322,0.03524615386252469,2021-03-31
accruals,2.0066333881246634,312,0.08459335470090892,2021-04-30
asset_growth,3.2469324755181668,312,0.13688046467127984,2021-04-30
bp,0.2726497474324856,323,0.011494056129119187,2021-04-30
cash_ratio,0.4333644445313044,323,0.018269282464825353,2021-04-30
current_ratio,0.2631088205361128,323,0.011091840648256189,2021-04-30
ebitda_ev,1.1163968896422194,323,0.04706378286706182,2021-04-30
ep,1.1869235861246894,323,0.05003696665176932,2021-04-30
fcf_growth,2.7519165652688726,310,0.1160121502466669,2021-04-30
fcfp,3.3764301954493448,323,0.14233968139712877,2021-04-30
gross_margin,2.469485176907212,323,0.10410573088987715,2021-04-30
int_coverage,1.4008573967442943,323,0.0590557434903101,2021-04-30
rev_growth,1.9014718697666388,312,0.0801600757193106,2021-04-30
roa,1.2046210046784878,312,0.050783034176545755,2021-04-30
roe,1.21849940030491,312,0.051368103701877776,2021-04-30
sp,0.8716430912892864,323,0.03674573224506244,2021-04-30
accruals,1.984796480861581,313,0.08743013742785269,2021-05-31
asset_growth,3.1559773422053374,313,0.13902056730190515,2021-05-31
bp,0.2158037657600889,324,0.00950613983840922,2021-05-31
cash_ratio,0.3789578594205306,324,0.01669306553492046,2021-05-31
current_ratio,0.20591888371300762,324,0.009070711519098986,2021-05-31
ebitda_ev,1.016139593645741,324,0.044760873558060923,2021-05-31
ep,1.111127205034719,324,0.04894507077815917,2021-05-31
fcf_growth,2.7472991899326704,311,0.12101832507631949,2021-05-31
fcfp,3.229008948445643,324,0.14223760412746167,2021-05-31
gross_margin,2.41626948364185,324,0.1064364911236793,2021-05-31
int_coverage,1.3017195646734747,324,0.0573406500511946,2021-05-31
rev_growth,1.7957532652672343,313,0.07910279783480674,2021-05-31
roa,1.1446507372441854,313,0.05042177987977366,2021-05-31
roe,1.1741260654932941,313,0.051720165897886694,2021-05-31
sp,0.82396552340217,324,0.036295620050471204,2021-05-31
accruals,2.0186547014135057,314,0.09080367214587048,2021-06-30
asset_growth,3.142685459388288,314,0.1413651279300358,2021-06-30
bp,0.1951034502855053,325,0.008776196207230469,2021-06-30
cash_ratio,0.33869240379317933,325,0.015235153377542806,2021-06-30
current_ratio,0.15402991136715696,325,0.006928615162685908,2021-06-30
ebitda_ev,0.9871973603668873,325,0.04440637885778827,2021-06-30
ep,1.0690639326549123,325,0.04808892317036571,2021-06-30
fcf_growth,2.766225766297924,312,0.12443111612327355,2021-06-30
fcfp,3.1786984030480023,325,0.1429850719089613,2021-06-30
gross_margin,2.3915375002100827,325,0.10757678712539129,2021-06-30
int_coverage,1.2330017457619542,325,0.05546321825077705,2021-06-30
rev_growth,1.7526514993613338,314,0.07883824411502204,2021-06-30
roa,1.0792973502061363,314,0.04854924552842055,2021-06-30
roe,1.1211092283219048,314,0.05043003874658155,2021-06-30
sp,0.8030321907036838,325,0.03612221135005333,2021-06-30
accruals,1.9970523003038805,315,0.08851189875322364,2021-07-31
asset_growth,3.149384587969416,315,0.13958473182845277,2021-07-31
bp,0.15531329167066357,326,0.006883682688376188,2021-07-31
cash_ratio,0.4162827650175638,326,0.018450181772575482,2021-07-31
current_ratio,0.20803341232958208,326,0.009220305510577627,2021-07-31
ebitda_ev,0.9967777691379003,326,0.04417845890564458,2021-07-31
ep,1.0509773037119294,326,0.04658065123478805,2021-07-31
fcf_growth,2.758760076670243,313,0.12227175650508304,2021-07-31
fcfp,3.209137227823141,326,0.1422330448486806,2021-07-31
gross_margin,2.4032019228668093,326,0.10651296676004537,2021-07-31
int_coverage,1.2773484626535314,326,0.05661370900590407,2021-07-31
rev_growth,1.7415484739149998,315,0.0771876440960208,2021-07-31
roa,1.1580555346859425,315,0.05132649466472925,2021-07-31
roe,1.1808477102195436,315,0.052336672882339695,2021-07-31
sp,0.8598083625707302,326,0.03810780054355875,2021-07-31
accruals,2.043426392526339,316,0.09085590659579587,2021-08-31
asset_growth,3.0706816900987466,316,0.13653027573756182,2021-08-31
bp,0.14868779117720404,327,0.006611035326028815,2021-08-31
cash_ratio,0.416727528819622,327,0.01852876011233391,2021-08-31
current_ratio,0.22955116329456735,327,0.010206425407603062,2021-08-31
ebitda_ev,0.9862006691822467,327,0.0438489765090859,2021-08-31
ep,1.065524996938284,327,0.04737593678508906,2021-08-31
fcf_growth,2.7662610473771196,314,0.12299496387993553,2021-08-31
fcfp,3.2135650978430577,327,0.14288323349301904,2021-08-31
gross_margin,2.3492531706544773,327,0.10445373879064708,2021-08-31
int_coverage,1.2641567677389096,327,0.05620760778670873,2021-08-31
rev_growth,1.6884091130282117,316,0.07507094027454891,2021-08-31
roa,1.1401119910372104,316,0.050692263222830256,2021-08-31
roe,1.2132549183420724,316,0.05394438279790224,2021-08-31
sp,0.8950357431485033,327,0.039795553280909765,2021-08-31
accruals,1.9784764683124498,317,0.08921713893537472,2021-09-30
asset_growth,3.0029905261941323,317,0.13541643142493273,2021-09-30
bp,0.08845258352283888,328,0.003988668331284744,2021-09-30
cash_ratio,0.38126288478808584,328,0.017192614775981552,2021-09-30
current_ratio,0.20963315683610978,328,0.009453168020169126,2021-09-30
ebitda_ev,0.9576910866964233,328,0.04318598684766937,2021-09-30
ep,1.0877101371683597,328,0.049049047579493216,2021-09-30
fcf_growth,2.7506632639115836,315,0.12403802143280049,2021-09-30
fcfp,3.1890912176769834,328,0.14380842977008199,2021-09-30
gross_margin,2.357318582332593,328,0.10630059181562827,2021-09-30
int_coverage,1.2671583022910913,328,0.057141057838836086,2021-09-30
rev_growth,1.6413968055048482,317,0.07401691614240605,2021-09-30
roa,1.148221451503465,317,0.05177773625720188,2021-09-30
roe,1.2594095854496543,317,0.05679163829400672,2021-09-30
sp,0.8564925108200941,328,0.03862255253413338,2021-09-30
accruals,1.9666271714427508,318,0.08754969545247923,2021-10-31
asset_growth,3.0211807896055842,318,0.1344959847385844,2021-10-31
bp,0.17297806804602162,329,0.007700583718813056,2021-10-31
cash_ratio,0.38647326025685985,329,0.017204896142664624,2021-10-31
current_ratio,0.19843371650019684,329,0.008833810342583057,2021-10-31
ebitda_ev,0.983835588374996,329,0.04379808607767373,2021-10-31
ep,1.1348276055582267,329,0.050519901636872706,2021-10-31
fcf_growth,2.755777176430747,316,0.12268082940927087,2021-10-31
fcfp,3.2179200054610324,329,0.14325435982961293,2021-10-31
gross_margin,2.414152826853874,329,0.10747250309357946,2021-10-31
int_coverage,1.2572538456241167,329,0.05597003483385157,2021-10-31
rev_growth,1.6768451619615286,318,0.07464927027474899,2021-10-31
roa,1.146953877827333,318,0.05105973524618629,2021-10-31
roe,1.2463699271858437,318,0.055485507945157476,2021-10-31
sp,0.8833522751360419,329,0.039324801257921815,2021-10-31
accruals,2.051369805547058,319,0.09227093599001103,2021-11-30
asset_growth,3.0205555463853955,319,0.13586506280883545,2021-11-30
bp,0.21817923611807913,330,0.009813736302329993,2021-11-30
cash_ratio,0.36182377851071584,330,0.016274890376346784,2021-11-30
current_ratio,0.20485421713620022,330,0.009214374856033016,2021-11-30
ebitda_ev,1.0075766604512941,330,0.04532095641172667,2021-11-30
ep,1.145508601677368,330,0.051525156788194124,2021-11-30
fcf_growth,2.729119437469276,317,0.12275622086416921,2021-11-30
fcfp,3.2651901366411846,330,0.14686876509469163,2021-11-30
gross_margin,2.2905446562782745,330,0.10302905833468266,2021-11-30
int_coverage,1.1021293167903772,330,0.04957394974191874,2021-11-30
rev_growth,1.6814409849055607,319,0.0756314795458478,2021-11-30
roa,1.0196448144774202,319,0.04586378387494231,2021-11-30
roe,1.2106901545600082,319,0.05445703327262922,2021-11-30
sp,0.9233981932406601,330,0.04153459573764124,2021-11-30
accruals,2.0251490685176416,320,0.09185149003171271,2021-12-31
asset_growth,2.991583568830746,320,0.13568453435016806,2021-12-31
bp,0.224630042979989,331,0.010188190328478983,2021-12-31
cash_ratio,0.32290600142703224,331,0.01464553786796801,2021-12-31
current_ratio,0.15847860832541,331,0.007187864112885325,2021-12-31
ebitda_ev,0.9982343750139651,331,0.04527534104589272,2021-12-31
ep,1.1521642386038466,331,0.05225689492303919,2021-12-31
fcf_growth,2.717708684854675,318,0.12326282349118524,2021-12-31
fcfp,3.2558481152869176,331,0.14767036429814392,2021-12-31
gross_margin,2.3591811239678298,331,0.10700165477188833,2021-12-31
int_coverage,1.0624605866955434,331,0.048188347961656844,2021-12-31
rev_growth,1.6336340600619939,320,0.07409416171673955,2021-12-31
roa,1.0059243094292611,320,0.04562412126423393,2021-12-31
roe,1.2132524115025667,320,0.055027574766459045,2021-12-31
sp,0.9269255467794579,331,0.04204109906954811,2021-12-31
accruals,2.077173791239776,321,0.09912491264642834,2022-01-31
asset_growth,3.0839091806319003,321,0.14716738167450152,2022-01-31
bp,0.2131127322833518,332,0.010169963178102896,2022-01-31
cash_ratio,0.29727995651905426,332,0.014186511425169277,2022-01-31
current_ratio,0.136125518831799,332,0.00649605257877732,2022-01-31
ebitda_ev,0.9715289063664333,332,0.04636237872016177,2022-01-31
ep,0.9869686207319137,332,0.047099178088716574,2022-01-31
fcf_growth,2.2251381899694955,319,0.10618592899504625,2022-01-31
fcfp,3.0703524079444877,332,0.14652043825836822,2022-01-31
gross_margin,2.2825050668680995,332,0.10892353654880732,2022-01-31
int_coverage,0.9841571320901523,332,0.04696501090097506,2022-01-31
rev_growth,1.7147527073909596,321,0.08182979828033779,2022-01-31
roa,0.9432250245820347,321,0.04501168778555356,2022-01-31
roe,0.984966882992111,321,0.047003653063590695,2022-01-31
sp,0.983917341773127,332,0.04695356785546349,2022-01-31
accruals,2.055329346433973,322,0.09459822657384628,2022-02-28
asset_growth,3.117404717372546,322,0.14348112057468693,2022-02-28
bp,0.33700397927004405,333,0.015510885806495033,2022-02-28
cash_ratio,0.32909957613142793,333,0.015147079139531816,2022-02-28
current_ratio,0.172010909457827,333,0.007916943829122525,2022-02-28
ebitda_ev,1.0712400476425064,333,0.049304705796998236,2022-02-28
ep,1.0676881412960264,333,0.049141226380954105,2022-02-28
fcf_growth,2.2836211820804726,320,0.1051055464011607,2022-02-28
fcfp,3.151167995433408,333,0.14503510326530475,2022-02-28
gross_margin,2.318103162411551,333,0.10669260795591044,2022-02-28
int_coverage,1.0171502266734689,333,0.04681517722181124,2022-02-28
rev_growth,1.7980774843660081,322,0.08275799767005927,2022-02-28
roa,0.9595677900770968,322,0.04416489813477893,2022-02-28
roe,0.9896334150836806,322,0.045548693297044175,2022-02-28
sp,1.0598351927127796,333,0.04877978795229563,2022-02-28
accruals,1.916509664958875,323,0.0847173431456466,2022-03-31
asset_growth,3.214740323691928,323,0.14210429725758786,2022-03-31
bp,0.4413595411485351,334,0.019509845622869802,2022-03-31
cash_ratio,0.44394108597911514,334,0.019623960163097184,2022-03-31
current_ratio,0.2721635845131896,334,0.0120307119773632,2022-03-31
ebitda_ev,1.152531036647415,334,0.050946451824839624,2022-03-31
ep,1.1185415283538307,334,0.0494439804884787,2022-03-31
fcf_growth,2.301436702671415,321,0.10173264786138371,2022-03-31
fcfp,3.2193514515879706,334,0.1423081274346018,2022-03-31
gross_margin,2.3024352817312934,334,0.10177678902405068,2022-03-31
int_coverage,1.1254123411980954,334,0.04974769771989145,2022-03-31
rev_growth,1.8939397852854234,323,0.08371966477438057,2022-03-31
roa,1.0450336297933311,323,0.04619463926149415,2022-03-31
roe,0.9869911111455671,323,0.043628929284014996,2022-03-31
sp,1.1880134197512555,334,0.052514914160299776,2022-03-31
accruals,1.9225106055681342,324,0.08371465407437395,2022-04-30
asset_growth,3.199721109552821,324,0.13933007445830356,2022-04-30
bp,0.46264029400613654,335,0.020145414054631487,2022-04-30
cash_ratio,0.4641272439811865,335,0.020210162463522797,2022-04-30
current_ratio,0.28714185783840224,335,0.012503432350174879,2022-04-30
ebitda_ev,1.1808197552834494,335,0.05141813889163356,2022-04-30
ep,1.1305153630089517,335,0.04922766213406233,2022-04-30
fcf_growth,2.3159265713535375,322,0.10084573329322072,2022-04-30
fcfp,3.26716394323958,335,0.14226683510634902,2022-04-30
gross_margin,2.348650399953619,335,0.10227067419253781,2022-04-30
int_coverage,1.1603163553527838,335,0.050525329755718815,2022-04-30
rev_growth,1.8977098278614868,324,0.08263471801551726,2022-04-30
roa,1.0999324622332813,324,0.047895946745023135,2022-04-30
roe,0.9982992462637778,324,0.043470384933966794,2022-04-30
sp,1.2295676661083976,335,0.05354083953096397,2022-04-30
accruals,1.9577340047280916,325,0.08241626129538429,2022-05-31
asset_growth,3.3208106663140966,325,0.1397987668020581,2022-05-31
bp,0.5001295407743147,336,0.02105434487752146,2022-05-31
cash_ratio,0.5454259516714182,336,0.02296122335397581,2022-05-31
current_ratio,0.37357400862332146,336,0.01572663754805649,2022-05-31
ebitda_ev,1.2275000299847127,336,0.05167502989016274,2022-05-31
ep,1.1222156092603794,336,0.047242789193625935,2022-05-31
fcf_growth,2.3255561749095226,323,0.0979007591968847,2022-05-31
fcfp,3.337534793886237,336,0.14050281549539134,2022-05-31
gross_margin,2.363727989490336,336,0.09950770796368012,2022-05-31
int_coverage,1.1969123892211107,336,0.05038735802692997,2022-05-31
rev_growth,1.9909616330365207,325,0.08381507078139194,2022-05-31
roa,1.1565672009141508,325,0.04868891504464152,2022-05-31
roe,1.023942549868254,325,0.04310571126496057,2022-05-31
sp,1.3116274857105756,336,0.0552166092653351,2022-05-31
accruals,2.063624853321568,326,0.08936313165010398,2022-06-30
asset_growth,3.2644709704203954,326,0.14136452593506452,2022-06-30
bp,0.41722260606903994,337,0.018067391761411974,2022-06-30
cash_ratio,0.5056585409583136,337,0.021897018100419195,2022-06-30
current_ratio,0.35327805433289305,337,0.015298339340907062,2022-06-30
ebitda_ev,1.1601033664280558,337,0.05023707176959674,2022-06-30
ep,1.0447454618401333,337,0.045241617485365815,2022-06-30
fcf_growth,2.3536001132614968,324,0.10192020920592804,2022-06-30
fcfp,3.268398732928348,337,0.14153461361234926,2022-06-30
gross_margin,2.29191642265224,337,0.09924906102911339,2022-06-30
int_coverage,1.1233101442453535,337,0.04864377948468744,2022-06-30
rev_growth,1.8900567856287467,326,0.08184694669113615,2022-06-30
roa,1.106826996472551,326,0.047929993884529454,2022-06-30
roe,1.0071391724371546,326,0.04361311616867489,2022-06-30
sp,1.2422231533937704,337,0.053793183880712185,2022-06-30
accruals,1.9939863675716634,327,0.0832202642880743,2022-07-31
asset_growth,3.296941857256461,327,0.13759992403430327,2022-07-31
bp,0.46351571096138816,338,0.01934511719599058,2022-07-31
cash_ratio,0.5712221648147161,338,0.023840313201829416,2022-07-31
current_ratio,0.4010284471953323,338,0.01673717228231359,2022-07-31
ebitda_ev,1.2150786598336014,338,0.0507120654617601,2022-07-31
ep,1.1195709588689715,338,0.046725992013573796,2022-07-31
fcf_growth,2.456107632383572,325,0.1025071834045883,2022-07-31
fcfp,3.3427646148286305,338,0.1395123653917677,2022-07-31
gross_margin,2.3832639559270348,338,0.09946700715011841,2022-07-31
int_coverage,1.2173237134743258,338,0.05080576417523201,2022-07-31
rev_growth,1.8801906805413002,327,0.0784709303389948,2022-07-31
roa,1.230132768284838,327,0.05134035806411071,2022-07-31
roe,1.0854144675895474,327,0.04530044955367791,2022-07-31
sp,1.3038044933528883,338,0.054415093443664984,2022-07-31
accruals,2.0104058831036897,328,0.08397369643547435,2022-08-31
asset_growth,3.2684755383833703,328,0.13652266687722517,2022-08-31
bp,0.46814105000578576,339,0.019554028742435052,2022-08-31
cash_ratio,0.5586474568515989,339,0.023334438259642907,2022-08-31
current_ratio,0.3749809303201505,339,0.015662774903535244,2022-08-31
ebitda_ev,1.2118644437757162,339,0.05061900075892202,2022-08-31
ep,1.1374145521882817,339,0.047509264238371485,2022-08-31
fcf_growth,2.476164166549923,326,0.1034281981533269,2022-08-31
fcfp,3.349408515705807,339,0.1399031988018539,2022-08-31
gross_margin,2.4008361732374612,339,0.10028178374185065,2022-08-31
int_coverage,1.236352998282188,339,0.05164187601985955,2022-08-31
rev_growth,1.86900232463058,328,0.07806733713066309,2022-08-31
roa,1.2018462497640103,328,0.05020054556545038,2022-08-31
roe,1.097974383635496,328,0.04586186717828004,2022-08-31
sp,1.2793855016143,339,0.05343932319310926,2022-08-31
accruals,2.0189896768302082,329,0.08373041830049721,2022-09-30
asset_growth,3.3611181609586906,329,0.13939042522312828,2022-09-30
bp,0.5272188388632697,340,0.0218645268078983,2022-09-30
cash_ratio,0.6027818264606684,340,0.0249982330532411,2022-09-30
current_ratio,0.4189128051187254,340,0.017372919141961183,2022-09-30
ebitda_ev,1.2116232233722737,340,0.05024776524604732,2022-09-30
ep,1.0885125424097333,340,0.04514218747487407,2022-09-30
fcf_growth,2.4003525542595314,327,0.09954608770083355,2022-09-30
fcfp,3.34019413338567,340,0.13852267557520995,2022-09-30
gross_margin,2.3731471934152357,340,0.0984178420888574,2022-09-30
int_coverage,1.2349031007808167,340,0.0512132153896369,2022-09-30
rev_growth,1.954109538651409,329,0.08103974525177028,2022-09-30
roa,1.2062808352417198,329,0.05002620869326832,2022-09-30
roe,1.0696710083246912,329,0.04436080184003493,2022-09-30
sp,1.3051618742384705,340,0.05412694821274135,2022-09-30
